ID,Titulo,tiempos_inicio (segs.),tiempos_fin (segs.)
,,713.08,713.44
,,722.53,722.89
,,753.88,754.292163
,,806.11,806.56
300.CA.AGN.L2.02,"Conferencia del Dr. Max Birabén en el Departamento de Artes Plásticas: ""Historia del Museo Argentino de Ciencias Naturales Bernardino Rivadavia"". Parte 1.",63.05948,63.51
354.CA.AGN.L1.02,"Conferencia de Guillermo Gallardo: ""La reforma de la orden Carmelitana realizada hace 400 años por San Juan de la Cruz""",831.13,831.67
,,1801.21,1801.839648
,,2354.46,2354.874844
122.CA.AGN.L1.01,"Programa radial ""Maria de la Cruz habla"" Parte 1.",831.37,831.79
302.CA.AGN.L1.02,"Padre Cue: ""Cuatro meditaciones sobre…Un Cristo mutilado para Ud. Que busca, espera, anhela, sufre, goza"".",916.69,917.136221
,,1047.97,1048.51
,,1433.71,1434.34
402.CA.AGN.L2.01,"Conferencia del ex Presidente, Arturo Frondizi: ""La Nación, unidad y disgregación"". Parte 2.",34.05,34.71
,,718.23,718.83
,,772.59,773.07
,,812.31,812.73
,,1127.37,1128.09
,,1169.43,1169.97
,,1233.26,1234.01
298.CA.AGN.L1.02,"Mesa redonda, con la participación del Decano de la Facultad de Filosofía, Dr.José María Monner Sans, del Director del Departamento de Historia, Profesor Antonio Arocena y en carácter de principal colaborador, el catedrático mexicano profesor Manuel Pedro",383.01,383.73
,,384.33,384.96
222.CA.AGN.L2.07,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Francisco Rabanal. Parte 1.",177.99,178.47
,,316.11,316.86
,,339.242637,339.9
,,488.7,489.33
,,500.61,501.3
204.CA.AGN.L2.04,Entrevista a Cordova Utirburu.,439.95,440.61
,,567.84,568.59
820.D40.AGN.LB.01,Acto del 17 de Octubre de 1953 en la Plaza de Mayo.  Parte 6.,269.25,270.18
,,663.96,664.53
,,671.82,672.38874
,,748.772007,749.52
918.D40.AGN.LB.01,Discurso del Presidente Juan D. Perón con motivo del homenaje de la Federación Argentina de Seccionales Agrarias. Parte 2.,95.806414,96.66
202.CA.AGN.L1.04,"Conferencia ""El Ciclo de la Picardía Criolla"". Parte 1.",409.56,410.038857
817.D40.AGN.LB.01,Clausura del Primer Congreso de Enseñanza Religiosa. Parte 6.,39.54,40.2
,,303.3,303.9
234.CA.AGN.L1.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Aníbal J. Dávila.",159.24,159.63
,,538.5,538.95
,,597.72,598.23
16.CA.AGN.L1.01,Acto político 17 de Octubre.,224.4,224.76
,,470.108701,470.64
,,828.050732,828.56
,,1303.24,1303.69
88.CA.AGN.L1.01,Sucesos del 16 de junio de 1955.,1122.07,1122.79
,,1650.97,1651.72
,,1743.52,1744.0
,,1849.85,1850.36
,,1918.88,1919.45
,,1932.711333,1933.4
,,2028.86,2029.46
,,2040.139663,2040.68
307.CA.AGN.L1.01,"Conferencia del escritor José Luis Castillo Puche, en el Centro de Estudios Hispanoamericanos de los Circulos Culturales Femeninos de Hispanoamerica y Filipinas, sobre el tema: ""Baroja y Hemingway"". Parte 2.",2629.3,2629.78
194.CA.AGN.L2.01,Ciclo de Audiciones: El Gobierno dialoga con el pueblo. (Arturo Frondizi). Parte 2.,241.53,242.008184
,,269.07,269.73
,,374.46,375.18
264.CA.AGN.L1.02,"Audición televisada titulada: ""Revivir"", dirigida por Carlos D´Agostino, sobre el tema: ""Colegio Nacional Mariano Moreno, ex Nacional Oeste"".",290.19,290.88
,,310.05,310.5
,,1224.4,1225.06
,,2379.67,2380.42
,,2396.17,2396.71
,,2409.1,2409.52
61.D30.AGN.LA.01,Día del empleado publico: Discurso del general Perón. Parte 6.,99.63,100.44
,,110.369187,110.97
,,141.839912,142.35
,,165.369346,165.87
,,224.76,225.36
306.CA.AGN.L1.02,"Programa ""Volver a Vivir"". Programa en Canal 13 TV en homenaje a Doña Petrona C. de Gandulfo.",72.54,73.075203
,,73.83,74.49
,,133.62,134.04
,,341.01,341.37
,,354.45,354.860918
,,951.42,952.05
,,1476.145664,1476.604131
,,1478.55,1478.88999
,,1650.0,1650.39
218.CA.AGN.L2.02,Mensaje del Ministro del Interior Rodolfo Martínez.,125.49,126.21
325.CA.AGN.L2.01,"Conferencia de Carlos Castiñeiras: ""Sobral y el porvenir de la Antártida Argentina"". Parte 2.",68.34,68.731692
,,150.0,150.39
,,295.65,296.16
,,1166.19,1166.85
,,1279.08293,1279.62
,,1364.524277,1364.946826
,,1586.73,1587.15
,,2024.09,2024.45
,,2342.280898,2342.63
,,2921.257793,2921.94
359.CA.AGN.L2.02,Acto de presentación de la Historia Americana en 5 volumenes de Editorial Plaza Yanes Argentina y homenaje a la memoria del Director de la obra Dr. Roberto Leviller.,172.47,173.28
,,1360.800908,1361.52
195.CA.AGN.L1.01,Ciclo de Audiciones: El Gobierno dialoga con el pueblo. (Arturo Frondizi). Parte 2.,123.66,124.26
,,509.67,510.3
,,545.46,545.91
,,1184.47,1185.01
920.D40.AGN.LB.01,Discurso del Presidente Juan D. Perón con motivo del homenaje que le tributaron las asociaciones argentinos-germanas.,245.73,246.24
,,810.94,811.69
196.CA.AGN.L1.06,Entrevista a José Arcidiacono. Parte 1.,184.08,184.47
57.D30.AGN.LA.01,Discurso del Presidente Perón en el Día del agricultor. Parte 2.,175.5,175.86
969.D40.AGN.LA.01,Conferencia pronunciada por el profesor Dr. Fritz Hoffman en el Archivo General de la Nación. Parte 2.,48.39,48.99
,,607.364823,607.78
,,617.26,617.65
835.D40.AGN.LB.01,La historia en acción. Programa N°2. Túnez.,17.16,17.7
,,112.95,113.46
,,199.77,200.31
342.CA.AGN.L1.01,"Acto de entrega del título de Doctora ""Honoris Causa"" en Relaciones Internacionales de la Sra. Indiera Gandhi, por la Universidad del Salvador. Parte 2.",1471.636309,1472.097793
,,2111.34,2111.85
,,2403.57,2404.14
782.D25.AGN.LA.01,Entrega de la Sede a la Unión Estudiantes Secundarios. Discurso de Juan Perón. Parte 1.,128.520601,129.33
773.D40.AGN.LA.01,"Asamblea de productores agropecuarios, Teatro Colón . Discurso del Presidente Juan D. Perón. Parte 5.",43.14,43.77
,,145.68,146.43
,,216.12,216.81
,,384.27,385.05
106.CA.AGN.L1.01,Audiencia concendida a los delegados del Congreso de Trabajadores Marítimos y Arbitros de Fútbol. Parte 1.,279.78,280.2
,,316.8,317.160645
,,486.42,486.81
,,501.03,501.45
,,594.24,594.87
,,880.52,881.0
,,1058.63,1059.050146
,,1065.2,1065.83
,,1084.73,1085.48
,,1192.79,1193.207832
,,1250.69,1251.08
,,1284.17,1284.709121
,,1292.16229,1292.54
,,1343.75,1344.23
,,1352.870249,1353.199678
,,1379.0,1379.42
,,1534.1,1534.58
,,1665.8,1666.13
,,1703.12,1703.48
,,1710.08,1710.56
,,1728.41,1728.8
,,1744.942695,1745.48
,,1753.1,1753.52
,,1765.97,1766.51
,,1771.61,1771.987637
,,1796.660352,1797.042676
,,1909.22,1909.64
,,1922.81,1923.23
,,1924.67,1925.0574
,,1927.7,1928.09
,,1983.38,1983.735605
,,2002.79,2003.27
,,2006.48,2006.87
,,2011.13,2011.52
842.D30.AGN.LA.01,"Discurso del Presidente de la Nación Juan D. Perón a los dirigentes gremiales sobre el tema ""Organización Sindical"". Parte 9.",66.81,67.53
,,206.490542,207.24
,,265.53,266.11875
190.CA.RA.L1.08,El Ingeniero Emilio Lastriri informa sobre el servicio de los ferrocarriles. ,17.01,17.37
139.CA.AGN.L1.01,Audiencia concecida por Juan Perón a miembros de la Asociación Justicialista de Cooperativas Agrarias Bonaerenses. Parte 1,110.82,111.57
,,275.011729,275.7
,,456.12,456.57
,,927.75,928.47
,,951.39,951.84
,,1013.37,1014.06
,,1304.81,1305.59
,,1421.66,1422.32
,,1543.16,1543.88
,,1546.7,1547.42
,,1567.52,1568.18
,,1605.98,1606.55
,,1709.72,1710.32
252.CA.AGN.L1.02,Visita del presidente de Francia Gral. Charles De Gaulle a la Argentina.,191.73,192.36
324.CA.AGN.L2.02,"Disertación del académico Roberto Etchepareborda: ""Proyección histórica de la Academia Nacional de la Historia"". Parte 1.",1035.783164,1036.26
,,1102.686504,1103.25
312.CA.AGN.L1.02,"Discurso del Presidente Juan Carlos Onganía en la Comida de camaradería de las Fuerzas Armadas, en el 151 aniversario de la Independencia Nacional. Acto realizado en la Sociedad Rural Argentina. Parte 1.",127.740557,128.37
,,196.32,196.885576
,,272.069766,272.64
,,1047.59,1048.13
,,1509.21,1509.87
730.D25.AGN.LB.01,Acto del 15 de Abril de 1953 en la Plaza de Mayo de la Capital Federal. Parte 4,89.79,90.3
,,109.23,109.71
,,220.43896,220.95
746.D40.AGN.LA.01,Discurso de Juan D. Perón a los comerciantes minoristas. Parte 3.,113.958867,114.420674
,,134.79,135.39
,,449.76,450.21
,,453.21,453.81
,,464.79,465.3
,,502.591055,503.068535
,,606.64,607.18
,,626.015367,626.47
,,628.45,628.869077
,,676.33,676.81
,,685.15,685.629553
275.CA.AGN.L1.02,"Conferencia ""La ley cambiante"" a cargo de Lord Alfred Thompson Denning. Parte 1.",54.66,55.32
,,312.33,313.05
,,379.59,380.37
248.CA.AGN.L1.02,"Conferencia sobre el  tema: ""Usurpación británica de las Islas Malvinas"". Parte 1. ",280.53,281.1
304.CA.AGN.L1.02,"Programa radial ""Hombres"". Reportaje de Radio Municipal a Julio César González, Director del Archivo General de la Nación. Parte 1.",495.84,496.17
,,650.31,650.76
,,660.93,661.35
,,685.65,686.100315
,,688.23,688.65
,,749.4,749.94
,,795.99,796.41
,,890.88,891.27
,,895.41,895.8
,,930.841201,931.23
,,1010.49,1010.938594
,,1016.04,1016.55
,,1029.12,1029.54
,,1095.12,1095.63
,,1147.38,1147.77
,,1314.43,1314.88
216.CA.AGN.L1.02,"Disertación de Juan Draghi Lucero: ""Panóramica Folklórica de Cuyo"". Parte 1",840.64,841.42
,,842.44,842.903989
,,932.14082,932.44
,,1243.62,1244.01
,,1982.1,1982.7
1174.D25.AGN.LA.01,Audición especial de la Subsecretaría de Informaciones por la celebración del Primero de Mayo. Parte 14.,139.05,139.53
787.D40.AGN.LB.01,"Homenaje de las Cámaras legislativas al Presidente de Chile, General Ibañez del Campo. Parte 2.",333.21665,333.84
760.D40.AGN.LB.01,Exposición del Primer Plan Quinquenal. Parte 3.,270.48,271.08
,,707.32,708.25
784.D40.AGN.LB.01,"Banquete de las Fuerzas Armadas con motivo de la visita del Presidente de Chile, Carlos Ibañez del Campo. Parte 2.",41.19,41.849473
61.CA.RADIO NOTICIAS ARGENTINAS.L1.02,"Entrevista a Sarrabayruse, de la lista 1 del Justicialismo, se refiere a las elecciones internas de su partido.",165.45,166.17
314.CA.AGN.L1.01,Acto de imposición del nombre Blanca Podestá al antiguo Teatro Smart. Parte 1.,613.02,613.56
,,645.6,646.139227
,,767.248784,767.82
,,1890.64,1891.45
355.CA.AGN.L2.02,"Primera Reunión Nacional de Cultura para la Patagonia, comida ofrecida en el Comodoro Hotel a los delegaciones.",83.581113,84.24
,,284.25,284.82
,,387.12,387.96
,,614.22,614.85
,,664.505229,665.25
,,1244.61,1245.15
,,1341.808301,1342.26
,,1353.66,1354.229927
,,1543.559971,1544.13
,,1545.793535,1546.29
368.CA.AGN.L2.01,"Discurso y conferencia de prensa del Gral. Francisco Imaz (Ministro del Interior), durante el almuerzo ofrecido por la Asociación de la Prensa Extranjera. Parte 2.",365.759854,366.15
,,643.21,643.57
,,951.43,951.85
223.CA.AGN.L2.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Alcira Mendiondo de Bressano, Dolores Fonrouge de Saguier y Marta Beatriz Fava de Busaca.",1446.18,1446.6929
282.CA.AGN.L2.02,Censo Indígena. Primera sesión. Parte 1.,340.53,340.95
863.D40.AGN.LA.01,Clausura sus deliberaciones el Comité central Confederal de la C.G.T. Parte 1.,414.419648,415.054922
,,425.101963,425.7
,,433.83,434.52
,,568.080059,568.62
,,570.18,570.72
,,577.62,578.16
,,661.11,661.86
,,666.618413,667.17
144.CA.AGN.L1.01,Inauguración de la sede de la Confederación General Económica. Discurso de Jaun Perón y José Gelbard.,111.18,111.721802
,,590.580879,591.3
,,1006.92,1007.58
,,1020.39,1021.05
,,1046.82,1047.3
,,1072.47,1073.16
,,1158.15,1158.9
147.CA.AGN.L1.01,Las Delegaciones de Formosa y Río Negro se dirigen al Presidente Juan Perón con motivo de solicitar la provincialización de dichos territorios.,394.118525,394.621406
,,484.29,484.86
,,493.44,493.98
,,542.22,542.67
,,588.39,589.2
,,598.14,598.708418
,,630.31,630.94
,,655.09,655.72
349.CA.AGN.L1.02,Acto organizado por la Junta de Historia Eclesiástica Argentina conjuntamente con la Pionera Mercedaria Argentina en celebración del 75 aniversario en la Sala de Conferencias del Convento Grande de San Ramón de Buenos Aires.,1362.75,1363.23
,,2388.71,2389.37
318.CA.AGN.L1.02,Tema: El pueblo sin memoria. Partido de la Revolución Libertadora.,245.79,246.36
294.CA.AGN.L1.02,IV Congreso Interamericano de Historia de América. Parte 1.,2881.87,2882.44
232.CA.AGN.L1.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Walter Constanza.",46.17,46.62
,,93.69,94.2
,,350.25,350.94
,,383.97,384.500713
,,435.6,436.08
,,471.78,472.221504
,,1028.074893,1028.396104
,,1042.95,1043.300215
774.D40.AGN.LA.01,Clausura del Congreso de Legislación Comercial. Discurso del Presidente Juan D. Perón. Parte 2.,213.03,213.779604
225.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Salvador Bussaca.",178.23,178.83
,,192.54,192.99
,,216.601509,217.23
,,706.279854,706.67
,,1111.55,1112.18
207.CA.AGN.L1.03,"Entrevista a Ricardo Caillet Bois, Julio César González y Germán Tjarks.",156.6,157.14
,,453.66,454.073701
190.CA.RA.L2.02,Aniversario de la Ciudad de Avellaneda.,4.77,5.16
1070.D25.AGN.LA.01,"""Campaña por la prosperidad"". Audición especial de la Subsecretaría de Informaciones. Parte 2.",112.660356,113.22
119.CA.AGN.L1.01,Reunión de gobernadores de provincias. Parte 3.,75.81,76.2
,,79.35353,79.74
,,195.45,195.9
,,265.023486,265.559326
,,297.897012,298.35
,,365.37,365.76
,,524.67,525.12
,,589.71041,590.22
361.CA.AGN.L1.03,"Conferencia del Mayor Arturo Carranza: ""La campaña del desierto de 1833"", en la exposición ""Campaña del  Desierto"", en el Microcine del Archivo General de la Nación. Parte 1.",267.96,268.466455
,,293.7,294.18
318.CA.AGN.L2.01,Homenaje al primer titular de la Escuela de Kinesiología Dr. Octavio Fernández. Parte 2.,34.05,34.5
,,322.98,323.46
,,341.61,342.21
378.CA.AGN.L1.01,"Conferencia de Emilio Juan Vattuone: ""Evocación del pasado de San José de Flores y Floresta"", en el ""Museo Criollo de los Corrales"". Parte 2.",1021.13,1021.609883
315.CA.AGN.L2.03,Conferencia de homenaje al poeta cordobés don Luis Tejeda y Guzmán. Acto realizado en la Casa de Córdoba de la Capital Federal. Parte 1.,405.18,405.69
313.CA.AGN.L1.01,"Disertación de Albert Sabin: ""Virus y Cáncer"". Presentación de Bernardo Housay. Parte 2.",1513.01,1513.55
228.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Alfredo R. Vitolo. Parte 2.",180.281982,180.72
,,186.99,187.53
,,854.52,855.12
777.D40.AGN.LB.01,"Discurso del Secretario Gral. De la C.G.T, Eduardo Vuletich, ante la organización internacional del trabajo. Parte 1.",686.72126,687.11
,,729.02,729.41
162.CA.AGN.L1.01,"Exposición sobre contrabando a través de la frontera, en la reunión de Gobernadores.",22.98,23.43
,,98.49,99.0
,,109.29,109.68
,,184.44,184.95
,,210.27,210.75
,,419.34,419.97
,,423.39,424.02
,,424.86,425.37
,,475.83,476.248711
,,516.24,516.75
904.D40.AGN.LA.01,Discurso del Presidente de la Nación General Juan D. Perón exhortando al pueblo al equilibrio económico. Parte 3.,15.904567,16.5
754.D40.AGN.LA.01,Conmemoración del día de los trabajadores. Parte 3.,223.77,224.34
,,624.44,624.906769
,,750.2,751.04
745.D40.AGN.LA.01,Discurso de Juan D. Perón a los comerciantes minoristas. Parte 1.,68.37,68.85
,,161.01,161.49
,,192.93,193.35
,,209.1,209.46
,,284.76,285.24
,,302.34,302.91
,,410.370088,410.859961
,,442.62,442.810283
,,633.561313,634.22
,,721.256921,722.0
,,856.07,856.61
,,861.02,861.53
799.D40.AGN.LA.01,"Clase magistral del Presidente Juan D. Perón a maestros, profesores y personal nacional y municipal. Parte 1.",706.7,707.54
,,714.71,715.55
,,738.41,739.22
252.CA.AGN.L2.03,"Acto Académico de la Ciudad d Buenos Aires para recibir a Charles de Gaulle, Presidente de Francia.",122.19,123.03
,,146.369502,146.88
,,1282.23,1282.77
,,1373.4,1374.0
,,1451.97,1452.66
,,1476.93,1477.5
365.CA.AGN.L2.02,"Acto de clausura de la exposición ""Campaña del Desierto"" y conferencia del Coronel Juan Carlos Walther: ""Expedición Militar a la Patagonia de los años 1883/84"", realizada por el Archivo General de la Nación. Parte 1.",180.06,180.69
,,833.984404,834.38
335.CA.AGN.L1.01,"Acto de presentación del libro del poeta Victorino De Carolis: ""Los Sofosonetos"". Disertación sobre las razones filosóficas estéticas y éticas de su creación poética. Parte 2.",375.12,375.54
,,862.64,863.21
155.CA.AGN.L1.01,Mensaje de Juan Perón al pueblo referido a los sucesos del 16 de junio de 1955.,110.97,111.75
,,210.48,211.17
,,275.82,276.63
,,415.2,416.04
,,476.31,476.85
,,514.83,515.49
,,522.816211,523.59
,,532.92,533.43
,,541.98,542.64
,,676.49,676.940938
,,775.55,776.09
809.D40.AGN.LA.01,"Visita del Presidente General Perón a Paraná, Provincia de Entre Ríos. Parte 1.",901.68,902.22
21.D40.AGN.LB.01,Mensaje de Edelmiro J. Farrel sobre la obra de gobierno. Parte 2.,545.97,546.57
309.CA.AGN.L2.01,Reseña de la actuación musical del Profesor don Pedro Sofía. Parte 2.,9.12,9.75
,,30.18,30.57
772.D40.AGN.LA.01,"Asamblea de productores agropecuarios, Teatro Colón . Discurso del Presidente Juan D. Perón. Parte 3.",176.49,177.42
,,232.56,233.28
,,242.7,243.24
,,365.4,366.09
,,389.67,390.33
291.CA.AGN.L2.10,"El Ministro del Interior, Dr. Enrique Martinez Paz, preside la primera reunión de la Comisión Ejecutiva del Sesquicentenario de la Declaración de la Independencia donde se efectúa un cambio de opiniones respecto a la financiación de los actos. ",1052.78,1053.227393
,,1189.07,1189.46
,,1380.09,1380.6
188.CA.RA.L1.01,Confesiones de una guerrillera.,13.32,13.71
338.CA.AGN.L2.02,Palabras de Lía Correas Morales de Irurtia para referirse a la vida del Escultor Don Rogelio Irurtia.,252.12,252.39
,,465.93,466.26
,,1981.88,1982.357729
,,2147.6,2147.901289
339.CA.AGN.L1.02,"Palabras del príncipe de España Alfonso de Borbón en su visita a la República de Argentina. Entrevista realizada en el ""Embajador Hotel"", sito en la calle Carlos Pellegrini 1185, Capital Federal.",71.7,72.09
368.CA.AGN.L2.02,"IV Reunión de Gobernadores. El ministro del Interior Gral. Francisco Imaz, imparte directivas para la elaboración de los presupuestos provinciales correspondientes a 1970. Parte 1.",557.22,557.64
,,847.14,847.56
,,1006.262197,1006.8
,,1457.349531,1457.89
,,1542.37,1542.849414
,,1683.82,1684.3
,,1941.630469,1942.2
289.CA.AGN.L2.02,El Teniente Gral Juan Carlos Ongania dirige un mensaje en Cadena Nacional.,375.87,376.44
,,377.52,378.0
377.CA.AGN.L1.03,"Acto de homenaje al diario ""La Prensa"" al cumplirse el Centenario de su Fundación organizado por el Museo Criollo de los Corrales.",493.62,494.25
,,499.11,499.494902
,,645.938726,646.27
48.CA.AGN.L1.01,Almuerzo de Camaradería de las Fuerzas Armadas de la Nación.,1189.86,1190.43
,,1394.61,1395.18
892.D40.AGN.LB.02,Celebración del día del trabajador del año 1954.,88.47,89.171997
,,210.84,211.383589
,,279.3,279.9
,,604.56,605.16
,,710.15,710.75
,,724.052729,724.73
,,725.3,725.836829
27.CA.AGN.L1.01,Nacionalización del ferrocarril.,1583.000205,1583.72
224.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Carlos Ernesto Camet.",804.88,805.33
,,1118.77,1119.31
245.CA.AGN.L2.01,Reportaje realizado al Dr. Carlos H. Perette; electo vicepresidente de la Nación en los comicios del 7 de julio de 1963.  (parte 2) ,587.400645,587.847656
127.CA.AGN.L1.01,Conferencia en la reunión de gobernadores realizada en la Casa de Gobierno.  Exposición de su campaña desde la Secretaría de trabajo y Previsión. Parte 2,56.131597,56.85
,,84.24,84.99
,,482.22,482.73
,,486.75,487.36166
,,701.18,701.66
,,711.8,712.22
,,757.31,758.06
,,779.87,780.313643
,,792.8,793.37
,,812.3,813.08
,,835.279678,835.789971
,,840.14,840.53
,,933.830703,934.453643
,,978.56,979.04
,,995.33,996.05
,,1025.09,1025.81
,,1085.48,1086.2
,,1086.89,1087.55
,,1105.37,1105.79
,,1141.67,1142.39
,,1282.36,1282.809788
,,1289.95,1290.37
,,1453.094321,1453.69
,,1518.28,1518.94
,,1529.47,1530.1
,,1543.034424,1543.269209
,,1554.705391,1555.27
,,1555.69,1556.14
,,1705.54,1706.02
,,1737.7,1738.18
,,1766.74,1767.25
,,1928.61,1929.068181
145.CA.AGN.L1.01,Diálogo que mantuvo Juan Perón con un contingente de alumnas sobresalientes de establecimientos secundarios de distintas provincias argentinas en la Casa de Gobierno.,197.291733,197.82
